	Corr	p_val
akt_75_gene_list.adapB_single.akt__X4EBP1	0.109243697478992	0.515800405394804
akt_75_gene_list.adapB_single.akt__X4EBP1p37	0.0428571428571429	0.784568399720837
akt_75_gene_list.adapB_single.akt__AcCoAp	0.339495798319328	0.0602729465059817
akt_75_gene_list.adapB_single.akt__Akt	0.529411764705882	0.0044196263020897
akt_75_gene_list.adapB_single.akt__Aktp308	-0.143417366946779	0.436338861581433
akt_75_gene_list.adapB_single.akt__Aktp473	-0.196078431372549	0.307026051441364
akt_75_gene_list.adapB_single.akt__AMPKp	0.161624649859944	0.328500373159798
akt_75_gene_list.adapB_single.akt__B.Catenin	-0.240336134453782	0.144641430670933
akt_75_gene_list.adapB_single.akt__Bcl2	0.0476190476190476	0.814696555453077
akt_75_gene_list.adapB_single.akt__Caveolin.1	-0.614005602240896	0.000468358707211181
akt_75_gene_list.adapB_single.akt__CCNB1	-0.354341736694678	0.0438905860568419
akt_75_gene_list.adapB_single.akt__CCND1	0.243137254901961	0.155954081216478
akt_75_gene_list.adapB_single.akt__CD31	0.373669467787115	0.0712178344051457
akt_75_gene_list.adapB_single.akt__cJUN	-0.5296918767507	0.00811748057677386
akt_75_gene_list.adapB_single.akt__cleaved.caspase.7	0.0263305322128852	0.892754868127508
akt_75_gene_list.adapB_single.akt__Collagen.VI	-0.0949579831932773	0.647798417172787
akt_75_gene_list.adapB_single.akt__E.cadherin	0.364145658263305	0.0374538299086211
akt_75_gene_list.adapB_single.akt__EGFR	-0.236974789915966	0.158872439888518
akt_75_gene_list.adapB_single.akt__EGFRp1068	-0.0061624649859944	0.976555791511069
akt_75_gene_list.adapB_single.akt__ER	0.697198879551821	0.000197107345520475
akt_75_gene_list.adapB_single.akt__ERK2	-0.258543417366947	0.146029932824751
akt_75_gene_list.adapB_single.akt__Fortilin	-0.214565826330532	0.203474909773031
akt_75_gene_list.adapB_single.akt__GSK3	0.418207282913165	0.0231721486540268
akt_75_gene_list.adapB_single.akt__GSK3p21.9	0.126890756302521	0.51768000477623
akt_75_gene_list.adapB_single.akt__IGFR1	0.0778711484593838	0.656590295018299
akt_75_gene_list.adapB_single.akt__JNK	0.0176470588235294	0.925923830721439
akt_75_gene_list.adapB_single.akt__JNKp183.5	-0.00812324929971989	0.967794120930131
akt_75_gene_list.adapB_single.akt__MAPKp	-0.34453781512605	0.0432460820890783
akt_75_gene_list.adapB_single.akt__MEK1	-0.103921568627451	0.591579084329493
akt_75_gene_list.adapB_single.akt__mTor	0.316806722689076	0.0668912927639893
akt_75_gene_list.adapB_single.akt__p110alpha	0.0683473389355742	0.713716492479183
akt_75_gene_list.adapB_single.akt__p21	-0.127170868347339	0.485591047822155
akt_75_gene_list.adapB_single.akt__p38	0.0532212885154062	0.778299882788136
akt_75_gene_list.adapB_single.akt__p38p	-0.601120448179272	0.0026468794247676
akt_75_gene_list.adapB_single.akt__p53	-0.211764705882353	0.221264353943536
akt_75_gene_list.adapB_single.akt__p70S6.Kinase	0.561064425770308	0.0020802479702462
akt_75_gene_list.adapB_single.akt__p70S6Kp389	0.316526610644258	0.0736355177186967
akt_75_gene_list.adapB_single.akt__PAI1	-0.373109243697479	0.0524418140594753
akt_75_gene_list.adapB_single.akt__PDK1	0.606162464985994	0.00022505890809299
