	Corr	p_val
akt_75_gene_list.adapB_single.akt__X17.AAG	0.233433655676073	0.158533123348032
akt_75_gene_list.adapB_single.akt__X5.FU	0.169680448553319	0.377561902664601
akt_75_gene_list.adapB_single.akt__X5.FdUR	0.178057457939509	0.321912065006346
akt_75_gene_list.adapB_single.akt__AG1478	-0.0973499034653229	0.621690417104165
akt_75_gene_list.adapB_single.akt__Sigma.AKT1.2.inhibitor	0.67958192222849	4.12880608147148e-07
akt_75_gene_list.adapB_single.akt__Triciribine	0.334898343734024	0.0592308219799156
akt_75_gene_list.adapB_single.akt__AS.252424	0.370918144382752	0.0287714540856152
akt_75_gene_list.adapB_single.akt__AZD6244	-0.231776310869003	0.167945953104889
akt_75_gene_list.adapB_single.akt__BEZ235	0.270518171991034	0.149383903969631
akt_75_gene_list.adapB_single.akt__BIBW2992	0.0710345990199515	0.710545932629754
akt_75_gene_list.adapB_single.akt__Baicalein	-0.171915783139262	0.322626970388584
akt_75_gene_list.adapB_single.akt__Bortezomib	0	0.983698378304499
akt_75_gene_list.adapB_single.akt__CGC.11047	-0.452070049891725	0.00396902499217644
akt_75_gene_list.adapB_single.akt__CGC.11144	0.0645912447922141	0.737007871518003
akt_75_gene_list.adapB_single.akt__CPT.11	0.0719093771789528	0.684841015835123
akt_75_gene_list.adapB_single.akt__Carboplatin	-0.100334114175622	0.566009257624952
akt_75_gene_list.adapB_single.akt__Cisplatin	-0.334801326846163	0.0405608033403808
akt_75_gene_list.adapB_single.akt__Disulfiram	-0.00620986688653272	0.982066676612526
akt_75_gene_list.adapB_single.akt__Docetaxel	-0.379224499272026	0.0324238146313931
akt_75_gene_list.adapB_single.akt__Doxorubicin	0.126852401602775	0.456941453483727
akt_75_gene_list.adapB_single.akt__ERKi.II..FR180304.	0.313919774384724	0.0534400022572883
akt_75_gene_list.adapB_single.akt__Epirubicin	0.141567777340939	0.479313775010535
akt_75_gene_list.adapB_single.akt__Erlotinib	-0.0925874494181426	0.612238600251966
akt_75_gene_list.adapB_single.akt__Etoposide	-0.159645475434949	0.379546403470937
akt_75_gene_list.adapB_single.akt__Everolimus	0.448960885437538	0.00705529989030929
akt_75_gene_list.adapB_single.akt__FTase.inhibitor.I	0.127974446706699	0.431222943800983
akt_75_gene_list.adapB_single.akt__Fascaplysin	0.409610888799551	0.0318424009382474
akt_75_gene_list.adapB_single.akt__GSK923295	0.0742037885785799	0.669634451847145
akt_75_gene_list.adapB_single.akt__GSK1070916	-0.331837591401555	0.0840598697922592
akt_75_gene_list.adapB_single.akt__GSK1120212	-0.441299076473553	0.00524394586808441
akt_75_gene_list.adapB_single.akt__GSK1059868	0.276218430538966	0.140425905266984
akt_75_gene_list.adapB_single.akt__GSK1838705	0.0287463940850967	0.847567563032237
akt_75_gene_list.adapB_single.akt__GSK461364	-0.260998031766351	0.10189499652651
akt_75_gene_list.adapB_single.akt__GSK2119563	0.363415502494012	0.0316563944934152
akt_75_gene_list.adapB_single.akt__GSK2126458	0.410588656856745	0.0129972011466277
akt_75_gene_list.adapB_single.akt__GSK2141795	0.44126923651962	0.0116879601969218
akt_75_gene_list.adapB_single.akt__GSK1059615	0.287746959822629	0.0948566716867658
akt_75_gene_list.adapB_single.akt__GSK650394	-0.0160365493028136	0.934173125885837
akt_75_gene_list.adapB_single.akt__Lapatinib	0.275686112530288	0.10037158041086
akt_75_gene_list.adapB_single.akt__Geldanamycin	-0.139624369623784	0.412840200283746
akt_75_gene_list.adapB_single.akt__Gemcitabine	-0.0554765291607397	0.720297943868085
akt_75_gene_list.adapB_single.akt__Glycyl.H1152	-0.193902500203845	0.290594836305972
akt_75_gene_list.adapB_single.akt__ICRF.193	0.151829405786219	0.402626430548373
akt_75_gene_list.adapB_single.akt__IKK.16	-0.0940039263573845	0.586433780726784
akt_75_gene_list.adapB_single.akt__Ibandronate.sodium.salt	-0.195687867224927	0.271553658168767
akt_75_gene_list.adapB_single.akt__Imatinib	0.197194553290192	0.247027917074512
akt_75_gene_list.adapB_single.akt__Gefitinib	0.0887992905066353	0.65577101824871
akt_75_gene_list.adapB_single.akt__Ixabepilone	-0.268617442068093	0.0908031165759198
akt_75_gene_list.adapB_single.akt__LBH589	0.415011579270872	0.0115779655831203
akt_75_gene_list.adapB_single.akt__Lestaurtinib.CEP.701.	0.0155420571680537	0.912938535187154
akt_75_gene_list.adapB_single.akt__MG.132	-0.18853383172591	0.358777587701427
akt_75_gene_list.adapB_single.akt__MLN4924	0.136806394872013	0.43206607007227
akt_75_gene_list.adapB_single.akt__Mebendazole	0.0165165176801603	0.918121524483715
akt_75_gene_list.adapB_single.akt__Methotrexate	0.200209986431214	0.251475199630877
akt_75_gene_list.adapB_single.akt__NSC663284	0.0382068030379071	0.812786528333356
akt_75_gene_list.adapB_single.akt__NU6102	-0.16367715575877	0.359318939621478
akt_75_gene_list.adapB_single.akt__Nelfinavir	0.0835113335645992	0.590851234775228
akt_75_gene_list.adapB_single.akt__Nutlin.3a	0.338330743182361	0.0671833519669953
akt_75_gene_list.adapB_single.akt__Olomoucine.II	-0.0846891934854858	0.647234153907939
akt_75_gene_list.adapB_single.akt__Oxaliplatin	0.174824114988066	0.269016493366026
akt_75_gene_list.adapB_single.akt__Oxamflatin	0.214887814798968	0.263542779031946
akt_75_gene_list.adapB_single.akt__PD98059	0.357923130527091	0.0265418396078212
akt_75_gene_list.adapB_single.akt__PF.2341066	-0.211373229896294	0.230702330992864
akt_75_gene_list.adapB_single.akt__PF.3084014	0.310591274690244	0.0430133260790571
akt_75_gene_list.adapB_single.akt__PF.3814735	-0.434313969559685	0.00705439759072823
akt_75_gene_list.adapB_single.akt__PF.4691502	0.465091781871446	0.00351148800124501
akt_75_gene_list.adapB_single.akt__Paclitaxel	-0.277454334916116	0.127505415762511
akt_75_gene_list.adapB_single.akt__Pemetrexed	0.217504720694499	0.19155985554236
akt_75_gene_list.adapB_single.akt__Purvalanol.A	0.16820409641641	0.360561270261163
akt_75_gene_list.adapB_single.akt__L.779450	0.0389758152434287	0.830178157855035
akt_75_gene_list.adapB_single.akt__Rapamycin	0.344615020461931	0.0728752475013152
akt_75_gene_list.adapB_single.akt__Vorinostat	0.296810164628769	0.121396263973293
akt_75_gene_list.adapB_single.akt__SB.3CT	-0.0486235206598038	0.782618601376011
akt_75_gene_list.adapB_single.akt__Ispinesib	-0.277975379942441	0.113119794369136
akt_75_gene_list.adapB_single.akt__Bosutinib	-0.241493777630703	0.162662584783871
akt_75_gene_list.adapB_single.akt__Sorafenib	0.167599925889307	0.379399147554087
akt_75_gene_list.adapB_single.akt__Sunitinib.Malate	-0.346593956059645	0.0426144754380335
akt_75_gene_list.adapB_single.akt__TCS.PIM.11	0.0187192554997152	0.899315464781215
akt_75_gene_list.adapB_single.akt__TCS2312.dihydrochloride	0.00262711419860749	0.996440849334758
akt_75_gene_list.adapB_single.akt__Topotecan	0.0967298299802455	0.603626702780736
